date,predicted_repos,lower_ci,upper_ci,actual_repos,diff,percent_diff,diff_ma7,cum_actual,cum_predicted,cum_diff,cum_percent
2023-02-26,95120.1534805589,-143707.43733565375,333947.7442967716,124560,29439.846519441096,30.950167175096233,40405.24528491933,12397733,11553271.589248685,844461.4107513148,7.309283818249014
2023-02-27,124001.92096579554,-117117.60862567545,365121.45055726654,134470,10468.079034204464,8.441868442579983,41485.223730116,12532203,11677273.510214482,854929.4897855185,7.321310826861121
2023-02-28,122672.1109037431,-120703.57977278385,366047.80158027005,175056,52383.8890962569,42.70236218349651,40011.48788959793,12707259,11799945.621118225,907313.3788817748,7.689131865641538
2023-03-01,121706.3826116452,-124550.47674180147,367963.24196509185,170037,48330.6173883548,39.71083221047965,39116.609191936805,12877296,11921652.00372987,955643.9962701295,8.016036669843588
2023-03-02,120565.2547781876,-128365.65612857949,369496.1656849547,173233,52667.745221812394,43.68401602825703,40666.44477998981,13050529,12042217.258508058,1008311.7414919417,8.373140260192118
2023-03-03,106964.45397157205,-144508.7051132096,358437.6130563537,145809,38844.546028427954,36.31537822719281,44545.994653757036,13196338,12149181.71247963,1047156.2875203695,8.619150756834358
2023-03-04,87802.45894493995,-166125.3899408309,341730.3078307108,129484,41681.54105506005,47.471951874603114,44800.54452752436,13325822,12236984.17142457,1088837.8285754304,8.897926264528895
2023-03-05,92347.30436418789,-163974.17188083823,348668.78060921404,132636,40288.69563581211,43.6273651009092,43661.38011557732,13458458,12329331.475788757,1129126.5242112428,9.158051484206755
2023-03-06,121229.07184942492,-137441.08002256523,379899.22372141504,158854,37624.928150575084,31.036225532855603,42152.92998934449,13617312,12450560.547638182,1166751.4523618184,9.371075686894645
2023-03-07,119899.26178737188,-141084.5483985955,380883.0719733393,174065,54165.738212628115,45.176039789707026,43138.765577397324,13791377,12570459.809425553,1220917.1905744467,9.712589746788588
2023-03-08,118933.53349527449,-144973.58428411547,382840.65127466444,159290,40356.46650472551,33.931949483640764,44449.74402259301,13950667,12689393.342920829,1261273.6570791714,9.939589884198933
2023-03-09,117792.40566181739,-148836.65132917702,384421.46265281184,159901,42108.59433818261,35.748140214638795,44256.57961064582,14110568,12807185.748582646,1303382.2514173537,10.176960629790173
2023-03-10,104191.60485520217,-165030.9941254145,373414.2038358188,149937,45745.39514479783,43.90506817547481,45216.98662727005,14260505,12911377.353437848,1349127.6465621516,10.449138071260275
2023-03-11,85029.60982857019,-186701.0987321794,356760.3183893198,135888,50858.39017142981,59.81256443957156,45397.679358179994,14396393,12996406.96326642,1399986.0367335808,10.772100632817663
2023-03-12,89574.45524781823,-184604.69671868355,363753.60721432,128511,38936.54475218177,43.468357853206314,45864.5149462328,14524904,13085981.418514237,1438922.5814857632,10.995908793282823
2023-03-13,118456.2227330553,-158127.38617685193,395039.8316429625,162804,44347.7772669447,37.43811531698403,46260.77910571417,14687708,13204437.641247293,1483270.358752707,11.233120251326334
2023-03-14,117126.41267100221,-161827.3380924064,396080.1634344108,172557,55430.58732899779,47.3254375891264,45776.04326519553,14860265,13321564.053918295,1538700.9460817054,11.550452633443777
2023-03-15,116160.68437890487,-165758.65614122216,398080.0248990319,159785,43624.31562109513,37.55514686776194,45133.02171039118,15020050,13437724.7382972,1582325.2617028002,11.775246870425992
2023-03-16,115019.55654544783,-169669.27280585386,399708.38589674956,159902,44882.443454552165,39.021575810734156,45662.42872701539,15179952,13552744.294842647,1627207.7051573526,12.006481268716692
2023-03-17,101418.75573883262,-185914.29831507517,388751.80979274045,143771,42352.244261167376,41.75977505603627,44641.978600782466,15323723,13654163.05058148,1669559.9494185206,12.227479218123298
2023-03-18,82256.76071220067,-207637.04706603655,372150.5684904379,128614,46357.239287799326,56.3567527901976,42619.81418883525,15452337,13736419.81129368,1715917.1887063198,12.49173519941159
2023-03-19,86801.60613144875,-205594.58062476286,379197.7928876604,129444,42642.393868551255,49.12627285257301,41468.792634030884,15581781,13823221.41742513,1758559.5825748704,12.721778299507552
2023-03-20,115683.37361668581,-179172.10051163664,410538.84774500824,152888,37204.626383314186,32.16073772761059,40379.056793512245,15734669,13938904.791041816,1795764.2089581843,12.883108363809736
2023-03-21,114353.56355463272,-182927.53540427913,411634.66251354455,155629,41275.436445367275,36.094578220684674,40980.89238156503,15890298,14053258.354596449,1837039.645403551,13.07198372826259
2023-03-22,113387.83526253537,-186901.14445739018,413676.8149824609,148955,35567.16473746463,31.367707704369963,42386.15654104639,16039253,14166646.189858984,1872606.8101410158,13.21842011895164
2023-03-23,112246.70742907832,-190858.90503953074,415352.3198976874,149501,37254.29257092168,33.189652885328805,43483.42070052775,16188754,14278892.897288062,1909861.1027119383,13.37541444179241
2023-03-24,98645.90662246311,-207153.9715967061,404445.78484163235,145211,46565.09337753689,47.204283453697144,42710.68486000911,16333965,14377538.803910526,1956426.1960894745,13.607518107044502
2023-03-25,79483.91159583116,-228928.58038211265,387896.40357377497,135678,56194.08840416884,70.69869521509075,43735.091876633334,16469643,14457022.715506356,2012620.2844936438,13.921402242350645
2023-03-26,84028.75701507923,-226939.17458320365,394996.68861336214,134352,50323.24298492077,59.88812017758409,45732.641750400406,16603995,14541051.472521435,2062943.5274785645,14.187031325602259
2023-03-27,112910.5245003163,-200570.58899056225,426391.63799119485,144706,31795.4754996837,28.159886459118017,46515.90590988175,16748701,14653961.997021751,2094739.0029782485,14.294693840505252
2023-03-28,111580.71443826321,-204380.5279752536,427541.95685178,160027,48446.28556173679,43.418153222653686,47862.17006936311,16908728,14765542.711460015,2143185.288539985,14.514774908182615
2023-03-29,110614.98614616587,-208396.33730331797,429626.3095956497,160165,49550.01385383413,44.795027853060596,46812.577085987316,17068893,14876157.69760618,2192735.30239382,14.739930477791773
2023-03-30,109473.85831270884,-212400.7906084975,431348.5072339152,152211,42737.141687291165,39.038673109715184,46735.98410261153,17221104,14985631.55591889,2235472.444081111,14.917438986401372
2023-03-31,95873.05750609364,-228745.24116357637,420491.35617576365,151862,55988.94249390636,58.399037175118494,47605.24826209288,17372966,15081504.613424983,2291461.386575017,15.193851311992077
2023-04-01,76711.06247946169,-250570.92841392828,403993.0533728517,125558,48846.93752053831,63.676523231074256,47919.940993002805,17498524,15158215.675904445,2340308.3240955546,15.439207187266224
2023-04-02,81255.90789870976,-248633.72222092235,411145.5380183419,131043,49787.09210129024,61.27196580383148,48437.77658105559,17629567,15239471.583803155,2390095.4161968455,15.683584585288976
2023-04-03,110137.67538394683,-222318.11674838033,442593.46751627396,148018,37880.32461605317,34.393611889846035,48929.897883394086,17777585,15349609.2591871,2427975.7408128995,15.817834185972515
2023-04-04,108807.86532189374,-226181.6078281936,443797.3384719811,159457,50649.13467810626,46.549148380282496,47874.590614304005,17937042,15458417.124508994,2478624.8754910063,16.034144088149873
2023-04-05,107842.1370297964,-230239.452725029,445923.72678462183,161017,53174.8629702036,49.30805753182689,47714.85477378536,18098059,15566259.26153879,2531799.7384612095,16.264663821428158
2023-04-06,106701.00919633936,-234290.11797638785,447692.13636906655,152883,46181.990803660636,43.28168135568583,46806.69036183814,18250942,15672960.27073513,2577981.7292648703,16.44859480744381
2023-04-07,93100.20838972417,-250683.29065803098,436883.7074374793,141702,48601.79161027583,52.203740948489866,47791.09737846236,18392644,15766060.479124853,2626583.5208751466,16.659732622191132
2023-04-08,73938.21336309222,-272559.28472603904,420435.7114522235,121667,47728.78663690778,64.55225852229287,45230.36153794371,18514311,15839998.692487946,2674312.307512054,16.883286163276868
2023-04-09,78483.05878234029,-270673.4363484365,427639.55391311715,121913,43429.94121765971,55.33670819087904,45139.19712599648,18636224,15918481.751270287,2717742.2487297133,17.07287347622105
2023-04-10,107364.82626757736,-244409.92207654234,459139.57461169705,152136,44771.17373242264,41.70003835412799,45574.461285477846,18788360,16025846.577537864,2762513.4224621356,17.237862655780866
2023-04-11,106035.01620552427,-248326.0431229988,460396.0755340473,138759,32723.98379447573,30.861487992841802,47390.29687353062,18927119,16131881.59374339,2795237.4062566105,17.327410878968507
2023-04-12,105069.28791342693,-252425.70393441047,462564.27976126433,157606,52536.71208657307,50.001968348601835,48431.846747297684,19084725,16236950.881656816,2847774.118343184,17.538847897608452
2023-04-13,103928.1600799699,-256522.08227766398,464378.4024376038,153157,49228.83992003011,47.36814341959855,49162.82519249333,19237882,16340879.041736785,2897002.9582632147,17.72856252631136
2023-04-14,90327.3592733547,-272963.3177421913,453618.0362889007,151640,61312.6407266453,67.87826104945334,49470.37506626039,19389522,16431206.40101014,2958315.598989859,18.004250733579678
2023-04-15,71165.36424672275,-294888.86178171635,437219.5902751618,126185,55019.63575327725,77.31237848025344,52944.78208288461,19515707,16502371.765256863,3013335.234743137,18.26001303089801
2023-04-16,75710.20966597082,-293053.55198328703,444473.9713152287,124257,48546.79033402918,64.1218543023654,53957.331956651666,19639964,16578081.974922834,3061882.025077166,18.469458829488133
2023-04-17,104591.97715120789,-266841.267718934,476025.2220213497,151516,46924.02284879211,44.863883566283846,54485.59611613302,19791480,16682673.952074042,3108806.0479259584,18.63493860071192
2023-04-18,103262.1670891548,-270809.1279566529,477333.46213496255,160307,57044.8329108452,55.24272298255533,53325.57456132866,19951787,16785936.119163197,3165850.8808368035,18.860138978025766
